	99	61	50	0	0.0	
	100	62	51	0	0.0
	101	62	63	0	0.0
	102	63	56	0	0.0
	103	64	57	0	0.0
	104	64	61	0	0.0
	105	33	49	0	0.0
	106	34	50	0	0.0
	107	35	51	0	0.0
	108	36	52	0	0.0
	109	44	60	0	0.0
	110	45	61	0	0.0
	111	46	62	0	0.0	
	112	37	53	0	0.0
	113	38	40	0	0.0
	114	47	63	0	0.0
	115	48	64	0	0.0
	116	43	59	0	0.0
	117	42	58	0	0.0
	118	41	57	0	0.0
	119	40	56	0	0.0
	120	39	55	0	0.0
	
#\\\\\===============COORDENADAS_DE_NODOS===============/////
#x y z
    0.0	1200.0	300.0
	0.0	800.00	300.0
	0.0	400.0	300.0	
	0.0	0.0	300.0
	400.0	0.0	300.0	
	800.0	0.0	300.0	
	1200.0	0.0	300.0
	1200.0	400.0	300.0
	1200.0	800.0	300.0
	1200.0	1200.0	300.0
	800.0	1200.0	300.0
	400.0	1200.0	300.0
	400.0	800.0	300.0
	400.0	400.0	300.0
	800.0	400.0	300.0
	800.0	800.0	300.0
	0.0	1200.0	0.0
	0.0	800.0	0.0	
	0.0	400.0	0.0
	0.0	0.0	0.0
	400.0	0.0	0.0	
	800.0	0.0	0.0
	1200.0	0.0	0.0
	1200.0	400.0	0.0
	1200.0	800.0	0.0
	1200.0	1200.0	0.0
	800.0	1200.0	0.0
	400.0	1200.0	0.0	
	400.0	800.0	0.0	
	400.0	400.0	0.0
	800.0	400.0	0.0
	800.0	800.0	0.0
    0.0	1200.0	600.0
	0.0	800.00	600.0
	0.0	400.0	600.0	
	0.0	0.0	600.0
	400.0	0.0	600.0	
	800.0	0.0	600.0	
	1200.0	0.0	600.0
	1200.0	400.0	600.0
	1200.0	800.0	600.0
	1200.0	1200.0	600.0
	800.0	1200.0	600.0
	400.0	1200.0	600.0
	400.0	800.0	600.0
	400.0	400.0	600.0
	800.0	400.0	600.0
	800.0	800.0	600.0
	0.0	1200.0	900.0
	0.0	800.00	900.0
	0.0	400.0	900.0	
	0.0	0.0	900.0
	400.0	0.0	900.0	
	800.0	0.0	900.0	
	1200.0	0.0	900.0
	1200.0	400.0	900.0
	1200.0	800.0	900.0
	1200.0	1200.0	900.0
	800.0	1200.0	900.0
	400.0	1200.0	900.0
	400.0	800.0	900.0
	400.0	400.0	900.0
	800.0	400.0	900.0
	800.0	800.0	900.0
    

#\\\\\===============RESTRICCIONES===============/////
#nodo x y [z] Rx [Ry] [Rz] Presc_x Presc_y [Presc_z] Presc_Rx [Presc_Ry]
#[Presc_Rz]
17 1 1 1 1 1 1            0            0            0            0            0            0 
18 1 1 1 1 1 1            0            0            0            0            0            0 
19 1 1 1 1 1 1            0            0            0            0            0            0 
20 1 1 1 1 1 1            0            0            0            0            0            0 
21 1 1 1 1 1 1            0            0            0            0            0            0 
22 1 1 1 1 1 1            0            0            0            0            0            0 
23 1 1 1 1 1 1            0            0            0            0            0            0 
24 1 1 1 1 1 1            0            0            0            0            0            0 
25 1 1 1 1 1 1            0            0            0            0            0            0 
26 1 1 1 1 1 1            0            0            0            0            0            0 
27 1 1 1 1 1 1            0            0            0            0            0            0 
28 1 1 1 1 1 1            0            0            0            0            0            0 
29 1 1 1 1 1 1            0            0            0            0            0            0 
30 1 1 1 1 1 1            0            0            0            0            0            0 
31 1 1 1 1 1 1            0            0            0            0            0            0 
32 1 1 1 1 1 1            0            0            0            0            0            0 


#\\===============DEFINICION_DE_MATERIALES===============/////
#Modulo_Elastico Area Inerc_x [Inerc_y] [Inerc_Polar] [Modulo_de_Corte]
#Peso_Esp. Tipo_Material Nombre_Cat Num_Sec
2.6e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30
2.5e5 1600.0 2.13333e5 2.13333e5 4.26666e5 1.0e5 2.4e-2 3 CatalogoCONCR.dat  30

#\\\\\===============APOYOS_ELASTICOS===============/////
#Nodo x y [z] Rx [Ry] [Rz]

#\\\\\===============APOYOS_INCLINADOS===============/////
#Nodo Inclinacion

#\\\\\================CASOS_DE_CARGA================/////
#Titulo
#NF_nodos NF_punt [NFpunt_y] NF_dist [NF_dist_y] [NF_triang] [NF_parabol]
#F_peso_prop

CASO_DE_CARGA
0   0  0     16   0      1 
49 -30.0
50 -30.0
51 -30.0
52 -30.0
53 -30.0
54 -30.0
55 -30.0
56 -30.0
57 -30.0
58 -30.0
59 -30.0
60 -60.0
61 -60.0
62 -60.0
63 -60.0
64 -60.0



